process_id,frequency,feature,kind,mean_value,std_value,refits
AB_RIDGE__ROLE5_S1_NO_RSP,monthly,XS041_ASSET_GROWTH,coefficient,-0.008845010049952041,0.009219119255875258,101
AB_RIDGE__ROLE5_S1_NO_RSP,monthly,XS056_CFO_ACCRUALS_PT,coefficient,0.0031319668372469392,0.004419884072538578,101
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,XS002_MOM_12_1,coefficient,0.003145071057836472,0.005096497124897928,101
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,XS003_MOM_12_7,coefficient,-6.564155453714258e-05,0.0030709693049874834,101
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,XS008_SAME_MONTH_5Y,coefficient,-0.005429223411720628,0.00377946814927021,101
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,XS008_x_TREND,coefficient,-0.0026602553248980796,0.0019333764506544151,101
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,XS008_x_TREND2,coefficient,-0.0010032102173841023,0.005007579384954504,101
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,XS041_ASSET_GROWTH,coefficient,-0.003197684617293978,0.002604004790299618,101
AB_RIDGE__ROLE5_S1_NO_RSP,weekly,XS056_CFO_ACCRUALS_PT,coefficient,0.0008397236674603712,0.0014496795591726476,101
FO_RIDGE__ALL14,monthly,XS001_MOM_255_0,coefficient,0.04585912891193246,0.029426799848999416,101
FO_RIDGE__ALL14,monthly,XS002_MOM_12_1,coefficient,-0.05605190391641345,0.026402846586367906,101
FO_RIDGE__ALL14,monthly,XS003_MOM_12_7,coefficient,-0.0008141182426355567,0.010815647512614891,101
FO_RIDGE__ALL14,monthly,XS004_HIGH_52W,coefficient,0.015600316823103777,0.014475131992151906,101
FO_RIDGE__ALL14,monthly,XS007_ST_REV_21,coefficient,0.02871514326233981,0.022260184698298317,101
FO_RIDGE__ALL14,monthly,XS008_SAME_MONTH_5Y,coefficient,-0.01298748704186679,0.01154867590972891,101
FO_RIDGE__ALL14,monthly,XS013_LOW_BETA_FP,coefficient,-0.029951798276593875,0.016165264708191334,101
FO_RIDGE__ALL14,monthly,XS015_MAX_21,coefficient,0.01158493153177512,0.00861442788703611,101
FO_RIDGE__ALL14,monthly,XS018_AMIHUD_252,coefficient,-0.00651520972704494,0.0051239023926998,101
FO_RIDGE__ALL14,monthly,XS019_PRICE_DELAY_52W,coefficient,0.00200279612429331,0.005290522658369377,101
FO_RIDGE__ALL14,monthly,XS020_VOLUME_SHOCK_50D,coefficient,0.012195513898513742,0.009365473146191497,101
FO_RIDGE__ALL14,monthly,XS032_GROSS_PROFIT_AT,coefficient,0.014164673209555391,0.00922735307543295,101
FO_RIDGE__ALL14,monthly,XS041_ASSET_GROWTH,coefficient,-0.007314085710252616,0.01188264212106013,101
FO_RIDGE__ALL14,monthly,XS056_CFO_ACCRUALS_PT,coefficient,0.0017013649130656373,0.007473327763955835,101
FO_RIDGE__ALL14,weekly,XS001_MOM_255_0,coefficient,0.00016947478381941584,0.0013052340844526905,101
FO_RIDGE__ALL14,weekly,XS002_MOM_12_1,coefficient,0.001817904340864468,0.0016286833307721346,101
FO_RIDGE__ALL14,weekly,XS003_MOM_12_7,coefficient,0.0007070102296051174,0.0019099016890747446,101
FO_RIDGE__ALL14,weekly,XS004_HIGH_52W,coefficient,-0.00030962629945729785,0.0018682575588372349,101
FO_RIDGE__ALL14,weekly,XS007_ST_REV_21,coefficient,0.007267615817227688,0.002012166913721606,101
FO_RIDGE__ALL14,weekly,XS008_SAME_MONTH_5Y,coefficient,-0.004455670899444939,0.0012874535485768225,101
FO_RIDGE__ALL14,weekly,XS013_LOW_BETA_FP,coefficient,-0.0032366611398841907,0.0026024920214618944,101
FO_RIDGE__ALL14,weekly,XS015_MAX_21,coefficient,0.0019125613710125372,0.0018702943210139778,101
FO_RIDGE__ALL14,weekly,XS018_AMIHUD_252,coefficient,-0.00127489376505734,0.0012104215641349416,101
FO_RIDGE__ALL14,weekly,XS019_PRICE_DELAY_52W,coefficient,0.0003162242354900125,0.0017325160974563701,101
FO_RIDGE__ALL14,weekly,XS020_VOLUME_SHOCK_50D,coefficient,0.0005069748018051582,0.0011209502421678176,101
FO_RIDGE__ALL14,weekly,XS032_GROSS_PROFIT_AT,coefficient,0.002263760019025715,0.0013482830519337963,101
FO_RIDGE__ALL14,weekly,XS041_ASSET_GROWTH,coefficient,-0.0026632728257054905,0.002393127683899611,101
FO_RIDGE__ALL14,weekly,XS056_CFO_ACCRUALS_PT,coefficient,0.0007656805850423245,0.001317352895263884,101
FO_RIDGE__ROLE5,monthly,XS002_MOM_12_1,coefficient,0.0026618191982939903,0.008182925963139121,101
FO_RIDGE__ROLE5,monthly,XS003_MOM_12_7,coefficient,-0.009057186024964905,0.009841906913858918,101
FO_RIDGE__ROLE5,monthly,XS008_SAME_MONTH_5Y,coefficient,-0.011393953586701139,0.013136771609102128,101
FO_RIDGE__ROLE5,monthly,XS041_ASSET_GROWTH,coefficient,-0.008899520240612385,0.009271788479017084,101
FO_RIDGE__ROLE5,monthly,XS056_CFO_ACCRUALS_PT,coefficient,0.003094271416739229,0.0044141061061562705,101
FO_RIDGE__ROLE5,weekly,XS002_MOM_12_1,coefficient,0.0031817618864606913,0.005056106336039778,101
FO_RIDGE__ROLE5,weekly,XS003_MOM_12_7,coefficient,-6.160174216413189e-05,0.003017576896580898,101
FO_RIDGE__ROLE5,weekly,XS008_SAME_MONTH_5Y,coefficient,-0.00561380650375292,0.003968218522174317,101
FO_RIDGE__ROLE5,weekly,XS041_ASSET_GROWTH,coefficient,-0.003173566094136805,0.002625263328243439,101
FO_RIDGE__ROLE5,weekly,XS056_CFO_ACCRUALS_PT,coefficient,0.0008583978788639164,0.001436815026011764,101
FS_RIDGE__ALL14_S6,monthly,XS001_MOM_255_0,coefficient,0.0857379242342581,0.037286246086962196,101
FS_RIDGE__ALL14_S6,monthly,XS001_MOM_255_0_x_MKT_AVG_CORR63,coefficient,0.058401252352383595,0.05089690524214804,101
FS_RIDGE__ALL14_S6,monthly,XS001_MOM_255_0_x_MKT_BREADTH_RSP63,coefficient,-0.012469264550179621,0.025002974346568098,101
FS_RIDGE__ALL14_S6,monthly,XS001_MOM_255_0_x_MKT_DD252_SEVERITY,coefficient,-0.036282824264983145,0.053370299952854465,101
FS_RIDGE__ALL14_S6,monthly,XS001_MOM_255_0_x_MKT_LOG_RV21,coefficient,0.008730237463616012,0.021006676668393714,101
FS_RIDGE__ALL14_S6,monthly,XS001_MOM_255_0_x_MKT_TREND126,coefficient,-0.011141990607842517,0.09059702502524762,101
FS_RIDGE__ALL14_S6,monthly,XS001_MOM_255_0_x_MKT_XS_DISP21,coefficient,-0.0043795493402405145,0.030315185325976865,101
FS_RIDGE__ALL14_S6,monthly,XS002_MOM_12_1,coefficient,-0.0830411289541769,0.032349674738497355,101
FS_RIDGE__ALL14_S6,monthly,XS002_MOM_12_1_x_MKT_AVG_CORR63,coefficient,-0.057658979383030926,0.04084552092773391,101
FS_RIDGE__ALL14_S6,monthly,XS002_MOM_12_1_x_MKT_BREADTH_RSP63,coefficient,0.020448514257075844,0.029631370051159633,101
FS_RIDGE__ALL14_S6,monthly,XS002_MOM_12_1_x_MKT_DD252_SEVERITY,coefficient,0.05374506176371496,0.04881933835988281,101
FS_RIDGE__ALL14_S6,monthly,XS002_MOM_12_1_x_MKT_LOG_RV21,coefficient,-0.024230384230248505,0.05480848731604366,101
FS_RIDGE__ALL14_S6,monthly,XS002_MOM_12_1_x_MKT_TREND126,coefficient,0.006247827013659465,0.038786563704044985,101
FS_RIDGE__ALL14_S6,monthly,XS002_MOM_12_1_x_MKT_XS_DISP21,coefficient,-0.01554661331781922,0.01826854732487761,101
FS_RIDGE__ALL14_S6,monthly,XS003_MOM_12_7,coefficient,0.004213718899695843,0.009203568996093819,101
FS_RIDGE__ALL14_S6,monthly,XS003_MOM_12_7_x_MKT_AVG_CORR63,coefficient,0.002015603786834325,0.01734524213771936,101
FS_RIDGE__ALL14_S6,monthly,XS003_MOM_12_7_x_MKT_BREADTH_RSP63,coefficient,-0.03485775522243624,0.023507009274786533,101
FS_RIDGE__ALL14_S6,monthly,XS003_MOM_12_7_x_MKT_DD252_SEVERITY,coefficient,-0.03247049175777608,0.05537343756888427,101
FS_RIDGE__ALL14_S6,monthly,XS003_MOM_12_7_x_MKT_LOG_RV21,coefficient,0.0023915138429606276,0.041337779131430635,101
FS_RIDGE__ALL14_S6,monthly,XS003_MOM_12_7_x_MKT_TREND126,coefficient,-0.02571953433524625,0.043280133885858316,101
FS_RIDGE__ALL14_S6,monthly,XS003_MOM_12_7_x_MKT_XS_DISP21,coefficient,-0.00934683865724448,0.0253130319645908,101
FS_RIDGE__ALL14_S6,monthly,XS004_HIGH_52W,coefficient,0.00979753492251674,0.014140420229868386,101
FS_RIDGE__ALL14_S6,monthly,XS004_HIGH_52W_x_MKT_AVG_CORR63,coefficient,0.003797548085455779,0.02419090117362506,101
FS_RIDGE__ALL14_S6,monthly,XS004_HIGH_52W_x_MKT_BREADTH_RSP63,coefficient,0.0010889428993334854,0.012189223197199036,101
FS_RIDGE__ALL14_S6,monthly,XS004_HIGH_52W_x_MKT_DD252_SEVERITY,coefficient,-0.020990163895478,0.04800007817811097,101
FS_RIDGE__ALL14_S6,monthly,XS004_HIGH_52W_x_MKT_LOG_RV21,coefficient,-0.02257578534498555,0.03578460670054122,101
FS_RIDGE__ALL14_S6,monthly,XS004_HIGH_52W_x_MKT_TREND126,coefficient,-0.03186402740359483,0.03180655744986628,101
FS_RIDGE__ALL14_S6,monthly,XS004_HIGH_52W_x_MKT_XS_DISP21,coefficient,-0.008589255645398336,0.019167544984561347,101
FS_RIDGE__ALL14_S6,monthly,XS007_ST_REV_21,coefficient,0.04403428638877988,0.023954349434898575,101
FS_RIDGE__ALL14_S6,monthly,XS007_ST_REV_21_x_MKT_AVG_CORR63,coefficient,-0.002450261386019823,0.027910088730678535,101
FS_RIDGE__ALL14_S6,monthly,XS007_ST_REV_21_x_MKT_BREADTH_RSP63,coefficient,0.025084811418446148,0.014136383751707893,101
FS_RIDGE__ALL14_S6,monthly,XS007_ST_REV_21_x_MKT_DD252_SEVERITY,coefficient,-0.0030389740956538154,0.01509249956770883,101
FS_RIDGE__ALL14_S6,monthly,XS007_ST_REV_21_x_MKT_LOG_RV21,coefficient,-0.009789273102346856,0.028687633806528702,101
FS_RIDGE__ALL14_S6,monthly,XS007_ST_REV_21_x_MKT_TREND126,coefficient,-0.037188495802318644,0.025943492874970275,101
FS_RIDGE__ALL14_S6,monthly,XS007_ST_REV_21_x_MKT_XS_DISP21,coefficient,0.044628497361017795,0.02194340208044674,101
FS_RIDGE__ALL14_S6,monthly,XS008_SAME_MONTH_5Y,coefficient,-0.017903639622142108,0.01607152158435325,101
FS_RIDGE__ALL14_S6,monthly,XS008_SAME_MONTH_5Y_x_MKT_AVG_CORR63,coefficient,0.025001513677961683,0.030064463527523438,101
FS_RIDGE__ALL14_S6,monthly,XS008_SAME_MONTH_5Y_x_MKT_BREADTH_RSP63,coefficient,0.014438304272330687,0.018631692618567567,101
FS_RIDGE__ALL14_S6,monthly,XS008_SAME_MONTH_5Y_x_MKT_DD252_SEVERITY,coefficient,0.032515235733681695,0.02259963079518621,101
FS_RIDGE__ALL14_S6,monthly,XS008_SAME_MONTH_5Y_x_MKT_LOG_RV21,coefficient,-0.017305995692747676,0.015166507738996011,101
FS_RIDGE__ALL14_S6,monthly,XS008_SAME_MONTH_5Y_x_MKT_TREND126,coefficient,0.022437482137494687,0.014960564365974528,101
FS_RIDGE__ALL14_S6,monthly,XS008_SAME_MONTH_5Y_x_MKT_XS_DISP21,coefficient,0.02727756904723461,0.018597874486936828,101
FS_RIDGE__ALL14_S6,monthly,XS013_LOW_BETA_FP,coefficient,-0.022692576176251526,0.01734875832037652,101
FS_RIDGE__ALL14_S6,monthly,XS013_LOW_BETA_FP_x_MKT_AVG_CORR63,coefficient,-0.05690709459836215,0.030391248905878937,101
FS_RIDGE__ALL14_S6,monthly,XS013_LOW_BETA_FP_x_MKT_BREADTH_RSP63,coefficient,-0.022291358168020418,0.025612681320480408,101
FS_RIDGE__ALL14_S6,monthly,XS013_LOW_BETA_FP_x_MKT_DD252_SEVERITY,coefficient,-0.002567884485156523,0.01917641811913,101
FS_RIDGE__ALL14_S6,monthly,XS013_LOW_BETA_FP_x_MKT_LOG_RV21,coefficient,0.04222406211469557,0.03564838678122397,101
FS_RIDGE__ALL14_S6,monthly,XS013_LOW_BETA_FP_x_MKT_TREND126,coefficient,-0.012849376973024058,0.027401414648636303,101
FS_RIDGE__ALL14_S6,monthly,XS013_LOW_BETA_FP_x_MKT_XS_DISP21,coefficient,-0.0333815633735101,0.02265085553175109,101
FS_RIDGE__ALL14_S6,monthly,XS015_MAX_21,coefficient,0.010096551290739525,0.006926448012566064,101
FS_RIDGE__ALL14_S6,monthly,XS015_MAX_21_x_MKT_AVG_CORR63,coefficient,-0.021566667129138222,0.016154951680284402,101
FS_RIDGE__ALL14_S6,monthly,XS015_MAX_21_x_MKT_BREADTH_RSP63,coefficient,-0.015660290366942057,0.010717029090536767,101
FS_RIDGE__ALL14_S6,monthly,XS015_MAX_21_x_MKT_DD252_SEVERITY,coefficient,-0.04283568443699741,0.020290848350643702,101
FS_RIDGE__ALL14_S6,monthly,XS015_MAX_21_x_MKT_LOG_RV21,coefficient,0.032914346126983254,0.025651167077881294,101
FS_RIDGE__ALL14_S6,monthly,XS015_MAX_21_x_MKT_TREND126,coefficient,-0.026209233179118746,0.016804566666989932,101
FS_RIDGE__ALL14_S6,monthly,XS015_MAX_21_x_MKT_XS_DISP21,coefficient,-0.011231669363232314,0.01464697498398999,101
FS_RIDGE__ALL14_S6,monthly,XS018_AMIHUD_252,coefficient,-0.0067603833856978435,0.005159431676642668,101
FS_RIDGE__ALL14_S6,monthly,XS018_AMIHUD_252_x_MKT_AVG_CORR63,coefficient,0.016290562891771485,0.007751309813305078,101
FS_RIDGE__ALL14_S6,monthly,XS018_AMIHUD_252_x_MKT_BREADTH_RSP63,coefficient,0.000576596081654521,0.009231304390685703,101
FS_RIDGE__ALL14_S6,monthly,XS018_AMIHUD_252_x_MKT_DD252_SEVERITY,coefficient,-0.009224686877001242,0.014699466084104391,101
FS_RIDGE__ALL14_S6,monthly,XS018_AMIHUD_252_x_MKT_LOG_RV21,coefficient,0.016133926079211297,0.019102231412395608,101
FS_RIDGE__ALL14_S6,monthly,XS018_AMIHUD_252_x_MKT_TREND126,coefficient,0.012098249956316486,0.015485320593042907,101
FS_RIDGE__ALL14_S6,monthly,XS018_AMIHUD_252_x_MKT_XS_DISP21,coefficient,0.019278047778034015,0.013482989790517505,101
FS_RIDGE__ALL14_S6,monthly,XS019_PRICE_DELAY_52W,coefficient,0.0008215995642963521,0.004574988076033498,101
FS_RIDGE__ALL14_S6,monthly,XS019_PRICE_DELAY_52W_x_MKT_AVG_CORR63,coefficient,0.0049265991707309565,0.012399800210656856,101
FS_RIDGE__ALL14_S6,monthly,XS019_PRICE_DELAY_52W_x_MKT_BREADTH_RSP63,coefficient,-0.001521734930201352,0.006253264611224496,101
FS_RIDGE__ALL14_S6,monthly,XS019_PRICE_DELAY_52W_x_MKT_DD252_SEVERITY,coefficient,-0.010134801831808489,0.01121570222777162,101
FS_RIDGE__ALL14_S6,monthly,XS019_PRICE_DELAY_52W_x_MKT_LOG_RV21,coefficient,0.003441857616079775,0.01176339108057096,101
FS_RIDGE__ALL14_S6,monthly,XS019_PRICE_DELAY_52W_x_MKT_TREND126,coefficient,0.004477158898691904,0.008967130203551272,101
FS_RIDGE__ALL14_S6,monthly,XS019_PRICE_DELAY_52W_x_MKT_XS_DISP21,coefficient,-0.008559262531533128,0.015065533695601804,101
FS_RIDGE__ALL14_S6,monthly,XS020_VOLUME_SHOCK_50D,coefficient,0.011120534551445857,0.008838294756567843,101
FS_RIDGE__ALL14_S6,monthly,XS020_VOLUME_SHOCK_50D_x_MKT_AVG_CORR63,coefficient,-0.010074188291822378,0.011572789090509227,101
FS_RIDGE__ALL14_S6,monthly,XS020_VOLUME_SHOCK_50D_x_MKT_BREADTH_RSP63,coefficient,0.004376926878398558,0.005858425700509968,101
FS_RIDGE__ALL14_S6,monthly,XS020_VOLUME_SHOCK_50D_x_MKT_DD252_SEVERITY,coefficient,0.018062055224001915,0.01474237427319738,101
FS_RIDGE__ALL14_S6,monthly,XS020_VOLUME_SHOCK_50D_x_MKT_LOG_RV21,coefficient,0.01089993386917193,0.01326833725980602,101
FS_RIDGE__ALL14_S6,monthly,XS020_VOLUME_SHOCK_50D_x_MKT_TREND126,coefficient,0.006577703325334763,0.018502486514153035,101
FS_RIDGE__ALL14_S6,monthly,XS020_VOLUME_SHOCK_50D_x_MKT_XS_DISP21,coefficient,-0.009429739153813739,0.008352884146968597,101
FS_RIDGE__ALL14_S6,monthly,XS032_GROSS_PROFIT_AT,coefficient,0.017335941112986045,0.011858352634659782,101
FS_RIDGE__ALL14_S6,monthly,XS032_GROSS_PROFIT_AT_x_MKT_AVG_CORR63,coefficient,-0.010871252654445619,0.020391268915579762,101
FS_RIDGE__ALL14_S6,monthly,XS032_GROSS_PROFIT_AT_x_MKT_BREADTH_RSP63,coefficient,-0.01202416051658216,0.01922030635541274,101
FS_RIDGE__ALL14_S6,monthly,XS032_GROSS_PROFIT_AT_x_MKT_DD252_SEVERITY,coefficient,-0.019350963778105256,0.01138934447864475,101
FS_RIDGE__ALL14_S6,monthly,XS032_GROSS_PROFIT_AT_x_MKT_LOG_RV21,coefficient,0.00980583504259497,0.01338821313375661,101
FS_RIDGE__ALL14_S6,monthly,XS032_GROSS_PROFIT_AT_x_MKT_TREND126,coefficient,-0.022379850787911437,0.011293684877895104,101
FS_RIDGE__ALL14_S6,monthly,XS032_GROSS_PROFIT_AT_x_MKT_XS_DISP21,coefficient,0.0008791547203448611,0.01536119371848712,101
FS_RIDGE__ALL14_S6,monthly,XS041_ASSET_GROWTH,coefficient,-0.006982691890270113,0.011870951988931469,101
FS_RIDGE__ALL14_S6,monthly,XS041_ASSET_GROWTH_x_MKT_AVG_CORR63,coefficient,0.006320079208846278,0.01990744667016412,101
FS_RIDGE__ALL14_S6,monthly,XS041_ASSET_GROWTH_x_MKT_BREADTH_RSP63,coefficient,0.0051001997292422965,0.012703001665761243,101
FS_RIDGE__ALL14_S6,monthly,XS041_ASSET_GROWTH_x_MKT_DD252_SEVERITY,coefficient,-0.0025120495710297106,0.012619198390094679,101
FS_RIDGE__ALL14_S6,monthly,XS041_ASSET_GROWTH_x_MKT_LOG_RV21,coefficient,0.010628377273251643,0.018860651736493452,101
FS_RIDGE__ALL14_S6,monthly,XS041_ASSET_GROWTH_x_MKT_TREND126,coefficient,0.005129425569901817,0.007578202375359033,101
FS_RIDGE__ALL14_S6,monthly,XS041_ASSET_GROWTH_x_MKT_XS_DISP21,coefficient,0.002102307318732548,0.005195713287480056,101
FS_RIDGE__ALL14_S6,monthly,XS056_CFO_ACCRUALS_PT,coefficient,0.0032938952947383932,0.008712848458968385,101
FS_RIDGE__ALL14_S6,monthly,XS056_CFO_ACCRUALS_PT_x_MKT_AVG_CORR63,coefficient,-0.0034808949703839034,0.005869098640389552,101
FS_RIDGE__ALL14_S6,monthly,XS056_CFO_ACCRUALS_PT_x_MKT_BREADTH_RSP63,coefficient,0.005682296554245034,0.006822539388587981,101
FS_RIDGE__ALL14_S6,monthly,XS056_CFO_ACCRUALS_PT_x_MKT_DD252_SEVERITY,coefficient,0.023949902413923457,0.02307809737817751,101
FS_RIDGE__ALL14_S6,monthly,XS056_CFO_ACCRUALS_PT_x_MKT_LOG_RV21,coefficient,-0.010633851927003552,0.012305857225781643,101
FS_RIDGE__ALL14_S6,monthly,XS056_CFO_ACCRUALS_PT_x_MKT_TREND126,coefficient,-0.0022780779374175397,0.0082069033948795,101
FS_RIDGE__ALL14_S6,monthly,XS056_CFO_ACCRUALS_PT_x_MKT_XS_DISP21,coefficient,-0.007075869587021772,0.011795355215122087,101
FS_RIDGE__ALL14_S6,weekly,XS001_MOM_255_0,coefficient,0.0016119468041223847,0.0011789226434439002,101
FS_RIDGE__ALL14_S6,weekly,XS001_MOM_255_0_x_MKT_AVG_CORR63,coefficient,-0.00021504730097010033,0.0017440238158076158,101
FS_RIDGE__ALL14_S6,weekly,XS001_MOM_255_0_x_MKT_BREADTH_RSP63,coefficient,0.0007072873181077461,0.0033695232086813766,101
FS_RIDGE__ALL14_S6,weekly,XS001_MOM_255_0_x_MKT_DD252_SEVERITY,coefficient,0.0005379409702221421,0.002746495322348226,101
FS_RIDGE__ALL14_S6,weekly,XS001_MOM_255_0_x_MKT_LOG_RV21,coefficient,-8.252055792239675e-05,0.0018275195335445674,101
FS_RIDGE__ALL14_S6,weekly,XS001_MOM_255_0_x_MKT_TREND126,coefficient,-0.0008987155808049452,0.0031688587439418483,101
FS_RIDGE__ALL14_S6,weekly,XS001_MOM_255_0_x_MKT_XS_DISP21,coefficient,-2.9843577656785102e-05,0.0025492001625058197,101
FS_RIDGE__ALL14_S6,weekly,XS002_MOM_12_1,coefficient,0.002800984617553636,0.0014406970761296253,101
FS_RIDGE__ALL14_S6,weekly,XS002_MOM_12_1_x_MKT_AVG_CORR63,coefficient,-0.0007675392285052459,0.0015980047137381292,101
FS_RIDGE__ALL14_S6,weekly,XS002_MOM_12_1_x_MKT_BREADTH_RSP63,coefficient,0.0011305490047501352,0.003030243213204273,101
FS_RIDGE__ALL14_S6,weekly,XS002_MOM_12_1_x_MKT_DD252_SEVERITY,coefficient,0.000978763560586141,0.003244301480254217,101
FS_RIDGE__ALL14_S6,weekly,XS002_MOM_12_1_x_MKT_LOG_RV21,coefficient,0.00029350067702808147,0.003318741949567231,101
FS_RIDGE__ALL14_S6,weekly,XS002_MOM_12_1_x_MKT_TREND126,coefficient,-0.001652431048246119,0.002259997074588566,101
FS_RIDGE__ALL14_S6,weekly,XS002_MOM_12_1_x_MKT_XS_DISP21,coefficient,0.0019979666146922328,0.002844829335206564,101
FS_RIDGE__ALL14_S6,weekly,XS003_MOM_12_7,coefficient,0.000871494281594672,0.001995271034695451,101
FS_RIDGE__ALL14_S6,weekly,XS003_MOM_12_7_x_MKT_AVG_CORR63,coefficient,-0.0015192646040847477,0.0018770554966603386,101
FS_RIDGE__ALL14_S6,weekly,XS003_MOM_12_7_x_MKT_BREADTH_RSP63,coefficient,-0.008116158265737331,0.004424222527756363,101
FS_RIDGE__ALL14_S6,weekly,XS003_MOM_12_7_x_MKT_DD252_SEVERITY,coefficient,0.002653085157393962,0.0034696409101460913,101
FS_RIDGE__ALL14_S6,weekly,XS003_MOM_12_7_x_MKT_LOG_RV21,coefficient,-0.0031126218239833857,0.003879563211010085,101
FS_RIDGE__ALL14_S6,weekly,XS003_MOM_12_7_x_MKT_TREND126,coefficient,-0.0033311766822189635,0.0033073274148860163,101
FS_RIDGE__ALL14_S6,weekly,XS003_MOM_12_7_x_MKT_XS_DISP21,coefficient,-0.0033682660723741713,0.0029645637625532522,101
FS_RIDGE__ALL14_S6,weekly,XS004_HIGH_52W,coefficient,-0.00048465978650825704,0.001659201607322557,101
FS_RIDGE__ALL14_S6,weekly,XS004_HIGH_52W_x_MKT_AVG_CORR63,coefficient,-0.0019490645032584546,0.0017227001794797722,101
FS_RIDGE__ALL14_S6,weekly,XS004_HIGH_52W_x_MKT_BREADTH_RSP63,coefficient,0.00018908783612191075,0.003834026841520898,101
FS_RIDGE__ALL14_S6,weekly,XS004_HIGH_52W_x_MKT_DD252_SEVERITY,coefficient,-0.004909471479767421,0.003238922328887118,101
FS_RIDGE__ALL14_S6,weekly,XS004_HIGH_52W_x_MKT_LOG_RV21,coefficient,-0.0017909653962332197,0.003378648185876527,101
FS_RIDGE__ALL14_S6,weekly,XS004_HIGH_52W_x_MKT_TREND126,coefficient,-0.00025513321052203866,0.0016498210418861834,101
FS_RIDGE__ALL14_S6,weekly,XS004_HIGH_52W_x_MKT_XS_DISP21,coefficient,-0.0012735437269812424,0.002648524373576148,101
FS_RIDGE__ALL14_S6,weekly,XS007_ST_REV_21,coefficient,0.007403163773710986,0.0016643812604028093,101
FS_RIDGE__ALL14_S6,weekly,XS007_ST_REV_21_x_MKT_AVG_CORR63,coefficient,0.003911900315689226,0.0033764826646553838,101
FS_RIDGE__ALL14_S6,weekly,XS007_ST_REV_21_x_MKT_BREADTH_RSP63,coefficient,0.0072507921983823945,0.004805077203736254,101
FS_RIDGE__ALL14_S6,weekly,XS007_ST_REV_21_x_MKT_DD252_SEVERITY,coefficient,0.0012005912519278965,0.0020013133076432197,101
FS_RIDGE__ALL14_S6,weekly,XS007_ST_REV_21_x_MKT_LOG_RV21,coefficient,0.003137238850856049,0.002197006526694815,101
FS_RIDGE__ALL14_S6,weekly,XS007_ST_REV_21_x_MKT_TREND126,coefficient,-0.001847224973272109,0.0014821086886491468,101
FS_RIDGE__ALL14_S6,weekly,XS007_ST_REV_21_x_MKT_XS_DISP21,coefficient,0.006754467111908149,0.003679311969420457,101
FS_RIDGE__ALL14_S6,weekly,XS008_SAME_MONTH_5Y,coefficient,-0.004240577882292788,0.0013477123544762902,101
FS_RIDGE__ALL14_S6,weekly,XS008_SAME_MONTH_5Y_x_MKT_AVG_CORR63,coefficient,0.003588687121986301,0.002518385903462632,101
FS_RIDGE__ALL14_S6,weekly,XS008_SAME_MONTH_5Y_x_MKT_BREADTH_RSP63,coefficient,0.0019093885171631993,0.002653971210310303,101
FS_RIDGE__ALL14_S6,weekly,XS008_SAME_MONTH_5Y_x_MKT_DD252_SEVERITY,coefficient,0.002621708822814893,0.0021144804699179736,101
FS_RIDGE__ALL14_S6,weekly,XS008_SAME_MONTH_5Y_x_MKT_LOG_RV21,coefficient,0.0015929309038199703,0.0017459529993651913,101
FS_RIDGE__ALL14_S6,weekly,XS008_SAME_MONTH_5Y_x_MKT_TREND126,coefficient,0.00013688896491973964,0.001251402087102164,101
FS_RIDGE__ALL14_S6,weekly,XS008_SAME_MONTH_5Y_x_MKT_XS_DISP21,coefficient,0.003245678306305803,0.002240122565290063,101
FS_RIDGE__ALL14_S6,weekly,XS013_LOW_BETA_FP,coefficient,-0.0027704383189103426,0.002599848023580076,101
FS_RIDGE__ALL14_S6,weekly,XS013_LOW_BETA_FP_x_MKT_AVG_CORR63,coefficient,-0.005837937684529839,0.0026560292217423743,101
FS_RIDGE__ALL14_S6,weekly,XS013_LOW_BETA_FP_x_MKT_BREADTH_RSP63,coefficient,-0.004406083768345876,0.005436234375095929,101
FS_RIDGE__ALL14_S6,weekly,XS013_LOW_BETA_FP_x_MKT_DD252_SEVERITY,coefficient,-0.0027717069214965536,0.003602060156702655,101
FS_RIDGE__ALL14_S6,weekly,XS013_LOW_BETA_FP_x_MKT_LOG_RV21,coefficient,-0.0015983960932333143,0.0025237762970485196,101
FS_RIDGE__ALL14_S6,weekly,XS013_LOW_BETA_FP_x_MKT_TREND126,coefficient,0.0011733299925615333,0.0033937412686208222,101
FS_RIDGE__ALL14_S6,weekly,XS013_LOW_BETA_FP_x_MKT_XS_DISP21,coefficient,0.0012131478757333467,0.0023344632554813645,101
FS_RIDGE__ALL14_S6,weekly,XS015_MAX_21,coefficient,0.0024920440662546985,0.0017746751785123148,101
FS_RIDGE__ALL14_S6,weekly,XS015_MAX_21_x_MKT_AVG_CORR63,coefficient,-0.0025032939408055556,0.0016169301062309072,101
FS_RIDGE__ALL14_S6,weekly,XS015_MAX_21_x_MKT_BREADTH_RSP63,coefficient,0.0007388781564518894,0.0025814760118027754,101
